2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
15.29876,13.02318,13.897798,13.932431,11.402572,11.590821,11.396081,11.347532,11.062782,10.494065,11.681169
15.164732,13.234744,14.118427,13.962053,11.465849,11.767768,11.521558,11.585207,11.346646,10.633285,11.515156
18.667436,15.831597,16.994882,16.545052,14.853726,16.470928,14.663132,14.800444,16.130728,13.502226,13.474609
18.229318,15.477768,16.534773,16.013313,14.219701,16.083181,14.567359,14.777547,15.70866,12.769982,12.512629
17.423802,14.839672,16.080803,15.886782,14.369944,15.636225,13.413146,14.144034,15.297152,12.591341,12.596311
19.686758,16.622004,17.87835,17.608105,16.628844,17.247165,15.240789,15.651542,16.864655,14.169799,14.281343
17.484646,15.061784,15.98057,15.543414,13.756972,15.592263,13.991913,13.796697,15.177858,12.471768,12.339989
18.820793,15.94783,16.9391,16.792721,15.384337,16.577985,14.703764,14.897561,16.455698,13.586174,13.632565
17.516107,14.922441,16.029963,15.759776,14.38243,15.418439,13.247319,13.905419,15.40485,12.367436,12.493424
13.992725,12.002596,12.478952,12.165716,10.532055,11.717855,9.878101,10.393113,11.23519,10.073029,9.664696
13.848698,11.998059,12.441803,12.030314,10.160022,11.624216,9.507793,9.990871,11.233435,9.879424,9.681586
15.186894,13.083851,13.660694,13.22446,11.13486,12.469414,10.148121,10.787325,12.750258,10.742418,10.796651
16.563616,14.301145,14.991469,14.700506,12.569648,13.768377,12.094365,12.766628,13.696948,12.340949,11.961647
18.018804,15.942976,17.135997,16.09018,13.472568,14.623767,12.542203,13.473226,14.972956,12.878767,13.082609
13.657072,11.809307,12.712695,12.747545,10.299373,10.397944,10.097964,10.305427,9.828306,9.549249,10.229497
21.294236,18.269367,19.002466,18.437742,16.82941,18.660217,17.951457,18.776846,18.782133,16.294003,14.728656
21.166053,17.759595,18.249369,17.648174,15.901289,16.893439,16.712867,17.127352,17.647277,14.693116,14.40276
19.77059,16.892702,17.642778,17.123195,15.371031,17.531992,16.611462,17.073574,16.959302,14.949204,13.144096
22.738887,19.088573,19.740734,19.133279,17.321064,17.865514,17.406644,18.155955,18.341958,15.464729,15.005473
18.721426,16.031811,16.634657,16.181839,14.398314,16.454998,15.646045,15.672471,15.587581,13.969622,12.299135
24.001026,20.018806,20.886213,20.501078,18.870208,18.521212,18.278419,19.169467,19.25824,16.666169,16.401997
19.051201,16.271911,16.896431,16.318896,14.7641,16.677334,15.818896,16.099681,15.858981,14.228575,12.717724
22.472157,18.963734,19.812183,19.164923,17.139504,18.001679,17.387899,18.095035,18.090386,15.428981,14.753633
21.007822,17.700407,18.193151,17.646338,15.893348,17.271582,17.02113,17.450408,17.950394,15.105035,14.560606
21.176228,18.173585,18.938846,18.365738,16.693074,18.164571,17.337826,18.1054,17.956551,15.858964,14.415218
24.278641,20.286217,21.125237,20.754115,19.236589,19.206191,18.917853,19.95442,19.91595,17.290349,16.888356
23.790166,20.006095,20.945862,20.528851,18.746575,18.899726,18.212908,19.218617,19.090071,16.72847,16.046865
22.329644,18.802421,19.471196,19.02238,17.454529,18.109983,17.80334,18.662387,18.810698,16.030634,15.485858
20.143754,16.876884,17.256408,16.528026,14.789519,16.170369,15.933137,16.254832,16.77255,13.886594,13.549231
20.030055,17.197474,17.845298,17.412202,15.534168,17.560493,16.950812,17.087722,17.330027,15.134016,13.615471
20.717251,17.228829,17.811189,17.186179,14.98893,16.554984,16.148972,16.383536,16.672787,14.139265,13.655758
21.391421,17.964538,18.840728,18.066373,16.067251,17.500166,16.809829,17.31123,17.241737,14.94369,14.072143
24.69099,20.579281,21.529064,21.204351,19.620979,19.207522,18.974298,20.060354,20.01609,17.372345,17.12321
24.839044,20.853379,21.914919,21.540123,19.865873,19.474891,18.849841,19.921236,19.771919,17.378756,16.899318
19.73783,16.658388,17.306637,16.648013,14.893578,16.692241,15.864567,16.315572,16.11513,14.308853,13.134028
22.899015,19.422831,20.268026,19.730482,18.197577,18.901164,18.176121,19.215901,18.921489,16.929593,15.945789
21.264988,18.142223,18.876788,18.302603,16.725337,18.10873,17.342643,18.179369,17.935916,16.13869,14.777164
20.596849,17.40027,18.160198,17.491817,15.78985,17.63862,16.668859,17.543852,17.19836,15.303179,13.870039
23.093659,19.656366,20.425729,19.920279,18.334584,19.312593,18.723699,19.885103,19.774676,17.424595,16.248372
21.607605,18.476953,19.046077,18.540157,16.984381,18.318283,17.883113,18.582489,18.77531,16.078605,14.91531
20.280592,17.096706,17.838843,17.130578,15.368829,16.923724,16.151788,16.660412,16.585836,14.565594,13.573237
23.056037,19.517325,20.391053,19.861888,18.306138,18.774102,18.154542,19.146229,18.919902,16.952814,16.120175
19.213593,16.296977,16.969128,16.285687,14.683924,16.73784,15.810607,16.255964,15.97026,14.354721,12.889572
24.624189,20.681384,21.625899,21.238319,19.558578,19.361348,19.015587,20.153268,20.041199,17.72292,17.292551
22.279888,18.813437,19.456543,19.010135,17.511523,18.543112,18.110344,18.887846,19.070604,16.205503,15.261031
21.880812,18.523765,19.352532,18.744586,17.080631,18.098504,17.294553,18.273861,18.046122,16.119785,15.1054
25.330362,21.19096,22.325105,22.044079,20.25234,19.484689,19.073128,20.056644,19.994468,17.571633,17.275556
